order_id,customer_id,order_ts,channel,traffic_source,campaign,payment_method,shipping_method,order_status,seller_id
O714434,C102577,2025-11-24 00:22:58,web,direct,summer_splash,google_pay,expedited,completed,S50307
O714435,C105207,2025-11-03 18:54:34,web,direct,fall_event,card,expedited,completed,
O714436,C106414,2025-04-01 19:19:25,web,direct,holiday_push,card,standard,completed,
O714437,C101769,2025-10-13 16:31:58,android,organic,always_on,paypal,standard,completed,
O714438,C101267,2025-06-21 05:24:14,android,organic,none,apple_pay,standard,completed,S50333
O714439,C103789,2025-01-11 04:24:19,web,email,none,paypal,standard,completed,
O714440,C105508,2025-03-14 22:57:12,android,organic,none,paypal,standard,completed,
O714441,C106131,2025-05-28 03:23:39,web,paid_social,spring_sale,card,expedited,completed,S50314
O714442,C101158,2025-10-10 03:29:04,android,direct,none,card,overnight,completed,S50087
O714443,C106473,2025-04-14 19:17:33,android,paid_social,none,paypal,expedited,returned,S50385
O714444,C106647,2025-12-11 18:28:47,web,referral,none,card,standard,returned,S50941
O714445,C100867,2025-02-11 20:11:41,android,direct,none,card,standard,completed,S50676
O714446,C105481,2025-12-31 22:42:53,web,email,none,paypal,standard,completed,S50611
O714447,C105481,2025-01-25 13:11:47,android,organic,none,google_pay,standard,completed,S50337
O714448,C103749,2025-05-31 21:45:45,ios,paid_search,holiday_push,paypal,standard,completed,
O714449,C101355,2025-08-15 02:23:48,web,direct,spring_sale,google_pay,expedited,completed,
O714450,C103052,2025-07-16 08:10:59,web,email,spring_sale,paypal,standard,completed,S50585
O714451,C101122,2025-05-21 15:32:08,android,paid_social,spring_sale,card,standard,completed,S50537
O714452,C101666,2025-09-16 03:47:17,ios,email,holiday_push,card,standard,completed,S50283
O714453,C104460,2025-03-26 17:10:22,ios,paid_social,always_on,klarna,standard,completed,
O714454,C104246,2025-02-12 11:04:03,android,email,summer_splash,paypal,standard,completed,
O714455,C104825,2025-03-28 20:18:01,web,referral,none,paypal,standard,completed,S51036
O714456,C100282,2025-08-22 15:03:07,android,paid_search,fall_event,card,standard,completed,
O714457,C101634,2025-12-29 11:22:46,ios,referral,summer_splash,google_pay,standard,completed,S50187
O714458,C103779,2025-10-20 02:31:22,web,paid_social,none,card,standard,completed,S50138
O714459,C102106,2025-10-12 01:31:24,ios,direct,always_on,card,standard,cancelled,
O714460,C103746,2025-05-16 20:48:28,web,email,spring_sale,card,standard,returned,S50531
O714461,C107501,2025-10-19 06:54:08,web,direct,spring_sale,card,expedited,completed,S50673
O714462,C100949,2025-11-09 22:12:55,ios,organic,spring_sale,google_pay,standard,completed,
O714463,C103304,2025-01-28 11:28:12,web,paid_search,fall_event,card,standard,completed,S50483
O714464,C104861,2025-04-22 14:45:16,web,referral,none,card,overnight,returned,S51131
O714465,C102278,2025-10-24 01:59:01,web,direct,summer_splash,card,expedited,completed,
O714466,C106765,2025-06-10 17:07:55,android,direct,none,card,expedited,completed,
O714467,C106666,2025-06-19 05:06:14,web,organic,none,card,standard,completed,S50292
O714468,C107495,2025-03-16 07:32:36,ios,direct,none,card,overnight,completed,
O714469,C106289,2025-11-27 06:13:42,web,email,fall_event,card,overnight,completed,S50927
O714470,C100908,2025-05-23 18:04:34,android,referral,none,google_pay,expedited,completed,S50204
O714471,C100066,2025-12-29 13:03:16,ios,email,fall_event,paypal,standard,completed,
O714472,C100937,2025-11-16 22:17:38,web,organic,holiday_push,paypal,standard,completed,S50157
O714473,C105930,2025-04-07 11:00:19,ios,direct,none,card,overnight,cancelled,S50906
O714474,C104428,2025-06-06 19:28:48,web,paid_social,holiday_push,card,standard,completed,
O714475,C102730,2025-06-27 15:18:25,web,paid_social,summer_splash,card,overnight,completed,S50950
O714476,C104382,2025-10-01 20:13:25,web,organic,spring_sale,paypal,standard,completed,
O714477,C105131,2025-08-07 02:24:52,web,paid_social,summer_splash,paypal,standard,completed,S50659
O714478,C104170,2025-05-29 06:04:12,web,paid_search,none,apple_pay,standard,completed,
O714479,C102220,2025-04-25 20:55:19,web,direct,none,card,standard,returned,S50451
O714480,C107344,2025-12-04 07:43:44,android,email,none,card,expedited,completed,S51089
O714481,C104117,2025-03-14 06:34:17,ios,direct,spring_sale,card,standard,completed,
O714482,C103156,2025-04-05 00:49:04,ios,direct,fall_event,card,expedited,completed,
O714483,C103904,2025-02-01 21:34:17,web,paid_search,none,card,standard,completed,S50052
O714484,C103566,2025-08-17 19:05:29,android,paid_search,none,card,expedited,completed,
O714485,C100581,2025-05-10 12:10:38,web,email,none,card,expedited,completed,S50188
O714486,C101119,2025-08-21 20:13:36,web,paid_social,always_on,card,standard,completed,
O714487,C101123,2025-11-23 19:31:16,web,referral,none,card,standard,completed,S50508
O714488,C105397,2025-01-18 10:35:28,web,direct,spring_sale,card,standard,completed,S50281
O714489,C105829,2025-02-03 12:03:24,web,email,holiday_push,card,expedited,completed,
O714490,C107280,2025-09-30 09:59:45,web,direct,none,card,standard,cancelled,
O714491,C107061,2025-01-13 15:10:22,ios,paid_search,always_on,google_pay,standard,completed,
O714492,C105178,2025-03-30 18:36:23,android,email,none,card,standard,completed,S50822
O714493,C103140,2025-01-26 21:26:13,web,organic,summer_splash,card,standard,completed,S50000
O714494,C102983,2025-09-24 12:54:05,web,organic,always_on,card,standard,completed,S50768
O714495,C100784,2025-01-20 21:46:26,ios,direct,spring_sale,card,standard,completed,
O714496,C107718,2025-03-16 19:29:09,ios,organic,spring_sale,card,expedited,completed,S50664
O714497,C102649,2025-08-11 03:27:53,ios,paid_search,spring_sale,apple_pay,expedited,completed,S50014
O714498,C106393,2025-12-01 18:35:56,web,direct,fall_event,card,standard,completed,S50828
O714499,C105241,2025-03-22 10:44:32,web,email,none,paypal,standard,completed,S50439
O714500,C105947,2025-09-26 08:39:30,web,paid_search,none,paypal,standard,cancelled,
O714501,C107332,2025-04-15 00:22:14,ios,direct,none,google_pay,standard,completed,
O714502,C102076,2025-08-17 07:20:53,android,organic,none,klarna,expedited,completed,S50037
O714503,C107963,2025-02-08 14:49:47,android,organic,none,card,expedited,completed,S50231
O714504,C101759,2025-01-31 17:55:02,web,direct,none,klarna,standard,completed,
O714505,C102984,2025-09-13 02:10:27,web,paid_search,none,klarna,standard,completed,S50688
O714506,C107593,2025-04-27 18:33:50,android,paid_social,none,card,standard,returned,
O714507,C102182,2025-01-07 02:09:18,ios,email,holiday_push,card,standard,returned,S51150
O714508,C107203,2025-06-12 17:32:34,web,organic,spring_sale,card,standard,completed,S50863
O714509,C100637,2025-07-10 07:05:41,ios,direct,spring_sale,google_pay,standard,completed,S51083
O714510,C102767,2025-04-19 03:31:46,web,email,fall_event,klarna,standard,completed,S50861
O714511,C103491,2025-01-19 17:48:30,ios,direct,none,card,standard,completed,
O714512,C103596,2025-05-24 14:10:01,web,organic,always_on,google_pay,standard,completed,S50264
O714513,C107789,2025-09-14 07:49:31,android,direct,summer_splash,paypal,standard,completed,
O714514,C100305,2025-11-13 00:03:04,web,direct,none,card,standard,completed,
O714515,C105861,2025-05-27 05:23:51,web,direct,none,google_pay,expedited,completed,S50346
O714516,C106444,2025-07-18 21:28:55,web,email,summer_splash,paypal,standard,cancelled,S50533
O714517,C106293,2025-09-02 02:07:14,web,organic,fall_event,google_pay,expedited,completed,
O714518,C100540,2025-07-31 00:44:48,web,paid_search,fall_event,apple_pay,standard,completed,S51019
O714519,C102959,2025-04-24 10:18:43,web,direct,spring_sale,klarna,expedited,completed,S50622
O714520,C101483,2025-02-06 09:44:26,ios,paid_search,always_on,klarna,expedited,completed,S50737
O714521,C100345,2025-05-07 03:50:23,android,organic,none,card,standard,completed,S50985
O714522,C106573,2025-04-27 23:35:26,ios,email,spring_sale,paypal,standard,returned,
O714523,C106040,2025-03-10 22:03:12,web,direct,none,paypal,standard,completed,S51065
O714524,C101384,2025-05-14 10:59:34,ios,direct,fall_event,card,standard,returned,S51164
O714525,C106403,2025-10-12 00:12:07,web,direct,spring_sale,apple_pay,standard,completed,
O714526,C105897,2025-10-19 13:22:50,web,direct,fall_event,card,standard,completed,
O714527,C105767,2025-10-23 21:41:24,web,email,none,card,expedited,completed,S50692
O714528,C104937,2025-10-07 03:37:37,web,paid_social,none,klarna,standard,completed,S50528
O714529,C100845,2025-12-29 02:59:38,web,referral,fall_event,google_pay,expedited,completed,
O714530,C103610,2025-02-22 14:52:43,web,paid_social,always_on,card,overnight,returned,S50532
O714531,C104863,2025-03-31 15:12:06,web,paid_search,none,paypal,standard,completed,S50885
O714532,C101187,2025-04-10 23:42:05,web,referral,spring_sale,google_pay,expedited,completed,S51072
O714533,C102316,2025-02-16 21:16:44,web,direct,always_on,apple_pay,standard,completed,S50529
O714534,C101786,2025-09-15 07:25:09,ios,referral,none,paypal,expedited,completed,
O714535,C106870,2025-06-23 05:45:09,web,direct,none,paypal,expedited,completed,
O714536,C105201,2025-04-07 00:04:33,ios,referral,none,paypal,expedited,completed,S50430
O714537,C105390,2025-03-05 03:29:14,web,paid_social,summer_splash,card,expedited,completed,
O714538,C106575,2025-04-15 09:48:29,ios,paid_search,holiday_push,card,overnight,completed,
O714539,C107758,2025-09-05 19:21:40,web,direct,always_on,google_pay,standard,completed,S50063
O714540,C100209,2025-10-12 09:06:50,web,referral,holiday_push,card,standard,completed,S50966
O714541,C101981,2025-06-09 22:17:23,ios,referral,spring_sale,paypal,standard,completed,S50974
O714542,C104673,2025-04-15 16:21:48,ios,referral,none,google_pay,expedited,completed,
O714543,C105365,2025-08-29 09:51:08,android,paid_social,none,card,standard,completed,
O714544,C104321,2025-12-03 08:45:49,web,direct,summer_splash,card,standard,returned,
O714545,C106957,2025-06-29 20:24:12,web,paid_search,always_on,card,standard,completed,S51020
O714546,C102694,2025-08-31 13:06:53,web,organic,summer_splash,card,expedited,completed,S51127
O714547,C107835,2025-01-14 02:01:58,android,referral,summer_splash,apple_pay,standard,completed,
O714548,C101371,2025-05-02 08:38:38,android,referral,fall_event,card,standard,completed,S50254
O714549,C105990,2025-11-18 03:23:18,ios,email,none,card,standard,completed,S50279
O714550,C100980,2025-03-24 09:41:05,web,paid_search,none,card,standard,completed,S50304
O714551,C102632,2025-06-05 07:41:48,web,direct,fall_event,apple_pay,expedited,completed,
O714552,C104593,2025-11-16 06:15:48,android,referral,none,card,standard,completed,
O714553,C103635,2025-05-16 19:54:14,web,direct,none,card,standard,completed,S50252
O714554,C102995,2025-11-05 22:42:14,ios,paid_social,fall_event,klarna,expedited,completed,
O714555,C105766,2025-10-14 05:42:37,ios,organic,none,google_pay,standard,completed,S50873
O714556,C105824,2025-04-03 11:43:29,web,direct,fall_event,card,standard,cancelled,
O714557,C105943,2025-02-02 22:21:38,web,direct,none,apple_pay,standard,completed,S50766
O714558,C104433,2025-10-03 11:49:30,ios,referral,none,card,expedited,completed,
O714559,C106149,2025-10-30 00:18:44,android,direct,holiday_push,card,standard,returned,S50290
O714560,C107557,2025-12-31 23:16:08,web,direct,fall_event,google_pay,expedited,completed,
O714561,C101419,2025-08-06 12:10:16,web,paid_search,none,paypal,expedited,completed,S50103
O714562,C103671,2025-11-06 17:00:21,ios,paid_search,none,card,standard,completed,
O714563,C105453,2025-12-29 13:45:49,web,paid_social,holiday_push,klarna,standard,completed,
O714564,C102270,2025-12-21 23:44:55,web,direct,holiday_push,card,standard,completed,S50561
O714565,C102667,2025-11-27 00:22:16,web,direct,none,paypal,expedited,completed,
O714566,C107581,2025-08-03 02:47:26,web,organic,none,paypal,standard,completed,
O714567,C103250,2025-08-15 10:18:09,ios,referral,fall_event,card,standard,completed,S50781
O714568,C100646,2025-10-06 09:00:01,web,direct,none,card,overnight,returned,
O714569,C103065,2025-02-21 03:31:32,web,referral,holiday_push,card,standard,completed,S50018
O714570,C106858,2025-09-16 03:45:02,web,paid_social,none,card,expedited,completed,
O714571,C106677,2025-02-24 20:22:02,web,email,always_on,google_pay,standard,completed,
O714572,C104807,2025-11-14 23:09:14,web,paid_social,none,apple_pay,expedited,completed,S50429
O714573,C101189,2025-01-25 08:37:08,web,paid_search,holiday_push,klarna,standard,completed,S50129
O714574,C101087,2025-01-23 02:36:56,web,email,spring_sale,apple_pay,standard,completed,S50380
O714575,C102293,2025-05-13 10:28:01,android,email,none,card,standard,completed,S50417
O714576,C106926,2025-05-11 08:25:21,android,paid_social,none,card,standard,completed,
O714577,C101498,2025-12-20 23:00:54,ios,direct,holiday_push,card,standard,completed,S50959
O714578,C104117,2025-04-18 12:07:16,web,organic,summer_splash,card,standard,completed,
O714579,C107378,2025-07-27 14:19:35,ios,email,always_on,paypal,standard,returned,
O714580,C105626,2025-07-14 05:50:00,web,email,none,apple_pay,expedited,completed,
O714581,C104010,2025-06-13 08:00:35,ios,email,summer_splash,paypal,standard,completed,S50797
O714582,C106216,2025-02-15 01:34:28,web,organic,summer_splash,card,standard,returned,S50571
O714583,C102339,2025-10-07 21:23:06,web,organic,none,apple_pay,expedited,completed,
O714584,C101003,2025-08-23 07:22:47,web,direct,none,card,standard,completed,
O714585,C104336,2025-12-14 07:33:19,web,direct,none,apple_pay,standard,completed,
O714586,C102353,2025-06-15 18:50:52,android,direct,fall_event,paypal,standard,completed,S50951
O714587,C104322,2025-07-23 04:51:45,android,paid_social,none,card,standard,completed,
O714588,C103178,2025-03-13 05:14:01,web,referral,none,card,standard,completed,S50893
O714589,C100276,2025-09-08 14:31:06,web,direct,summer_splash,paypal,standard,completed,
O714590,C107461,2025-08-27 00:05:46,web,email,holiday_push,apple_pay,overnight,completed,S50526
O714591,C101091,2025-09-12 17:54:18,android,organic,none,klarna,overnight,completed,S50838
O714592,C104264,2025-02-20 14:54:43,ios,paid_search,summer_splash,paypal,standard,completed,
O714593,C103627,2025-04-01 18:27:48,android,referral,none,card,expedited,completed,
O714594,C103006,2025-09-12 09:17:35,ios,direct,none,apple_pay,standard,completed,
O714595,C104109,2025-01-17 09:07:25,android,paid_search,none,card,standard,completed,S50247
O714596,C107453,2025-08-09 18:58:00,web,direct,none,card,standard,completed,S51088
O714597,C107311,2025-01-01 00:28:29,web,paid_search,none,card,standard,completed,
O714598,C100671,2025-06-04 20:41:47,ios,organic,summer_splash,card,standard,completed,
O714599,C101685,2025-09-28 00:00:03,web,paid_search,spring_sale,card,standard,completed,S50361
O714600,C103570,2025-02-28 03:01:58,web,organic,none,paypal,standard,completed,S50141
O714601,C107827,2025-11-03 01:56:48,web,referral,none,paypal,expedited,completed,S50393
O714602,C105875,2025-04-27 02:34:43,android,paid_search,none,card,standard,completed,S50358
O714603,C106912,2025-11-08 08:03:24,web,referral,spring_sale,card,expedited,completed,
O714604,C103859,2025-07-30 16:52:12,android,direct,fall_event,google_pay,overnight,completed,S50775
O714605,C102776,2025-12-16 16:43:44,web,organic,none,paypal,standard,completed,
O714606,C101353,2025-10-21 11:24:50,ios,direct,always_on,paypal,standard,completed,S50365
O714607,C100910,2025-10-04 19:11:53,web,direct,none,card,expedited,returned,S50166
O714608,C104476,2025-08-09 10:21:27,web,paid_search,spring_sale,google_pay,overnight,completed,S51014
O714609,C103722,2025-07-08 08:41:39,android,email,none,paypal,expedited,completed,
O714610,C104909,2025-04-27 00:23:55,ios,email,always_on,card,standard,completed,S50420
