order_item_id,order_id,product_id,quantity,list_price,discount_pct,unit_price
O719268-1,O719268,P10424,2,37.45,0.05,35.74
O719269-1,O719269,P10267,2,25.06,0.0,25.03
O719269-2,O719269,P10184,1,18.48,0.2,14.77
O719269-3,O719269,P10337,1,31.67,0.0,31.5
O719270-1,O719270,P10204,1,11.69,0.15,10.03
O719270-2,O719270,P10081,1,7.71,0.2,6.15
O719270-3,O719270,P10098,1,28.5,0.0,28.0
O719271-1,O719271,P10006,2,48.82,0.05,46.01
O719272-1,O719272,P10296,2,31.99,0.0,31.84
O719272-2,O719272,P10313,2,17.48,0.0,17.43
O719273-1,O719273,P10009,1,18.93,0.0,19.08
O719274-1,O719274,P10110,1,37.7,0.0,38.25
O719275-1,O719275,P10319,2,41.02,0.0,41.75
O719275-2,O719275,P10099,1,24.92,0.0,25.19
O719276-1,O719276,P10145,1,43.64,0.0,42.93
O719276-2,O719276,P10012,2,42.21,0.0,42.27
O719277-1,O719277,P10201,1,57.85,0.0,58.7
O719277-2,O719277,P10085,2,39.84,0.05,37.85
O719278-1,O719278,P10380,3,12.53,0.0,12.34
O719278-2,O719278,P10064,2,21.21,0.0,21.22
O719279-1,O719279,P10336,1,13.26,0.0,13.16
O719279-2,O719279,P10276,1,17.07,0.1,15.25
O719279-3,O719279,P10418,1,7.96,0.05,7.53
O719280-1,O719280,P10027,1,25.94,0.0,26.07
O719280-2,O719280,P10357,1,20.3,0.0,19.98
O719281-1,O719281,P10173,1,60.55,0.0,61.58
O719281-2,O719281,P10128,1,37.56,0.0,37.03
O719281-3,O719281,P10077,1,13.77,0.0,13.82
O719282-1,O719282,P10369,1,22.82,0.0,22.47
O719282-2,O719282,P10132,3,15.45,0.0,15.68
O719282-3,O719282,P10328,3,34.47,0.0,34.62
O719282-4,O719282,P10339,2,31.26,0.0,30.92
O719283-1,O719283,P10397,2,14.64,0.1,13.07
O719284-1,O719284,P10162,1,38.37,0.0,38.31
O719284-2,O719284,P10193,2,4.99,0.0,4.96
O719284-3,O719284,P10164,1,15.8,0.0,15.49
O719285-1,O719285,P10251,1,8.95,0.05,8.53
O719286-1,O719286,P10412,1,18.33,0.15,15.62
O719286-2,O719286,P10067,1,21.23,0.1,19.15
O719286-3,O719286,P10120,1,11.67,0.15,10.08
O719287-1,O719287,P10374,1,19.28,0.0,19.17
O719288-1,O719288,P10375,2,10.63,0.0,10.53
O719289-1,O719289,P10062,1,17.43,0.0,17.38
O719289-2,O719289,P10232,1,16.33,0.0,16.55
O719289-3,O719289,P10336,2,13.26,0.0,13.26
O719290-1,O719290,P10054,1,19.69,0.1,17.77
O719290-2,O719290,P10305,2,13.74,0.05,13.12
O719291-1,O719291,P10432,1,9.87,0.1,8.93
O719291-2,O719291,P10352,1,17.32,0.05,16.26
O719292-1,O719292,P10439,1,17.62,0.0,17.91
O719292-2,O719292,P10035,1,14.18,0.0,14.31
O719293-1,O719293,P10224,1,6.22,0.0,6.22
O719293-2,O719293,P10158,1,9.36,0.0,9.22
O719294-1,O719294,P10256,1,24.13,0.0,24.19
O719294-2,O719294,P10263,1,5.26,0.05,5.05
O719294-3,O719294,P10446,1,14.18,0.15,11.95
O719295-1,O719295,P10145,3,43.64,0.0,44.15
O719296-1,O719296,P10346,1,19.54,0.0,19.3
O719296-2,O719296,P10094,1,31.45,0.0,31.51
O719296-3,O719296,P10036,1,11.09,0.0,11.26
O719297-1,O719297,P10196,2,63.94,0.0,64.72
O719297-2,O719297,P10168,2,22.23,0.0,22.54
O719298-1,O719298,P10055,1,36.13,0.0,35.92
O719298-2,O719298,P10180,1,20.7,0.0,20.31
O719298-3,O719298,P10233,1,17.36,0.0,17.22
O719299-1,O719299,P10336,2,13.26,0.0,13.46
O719299-2,O719299,P10033,1,10.19,0.0,10.06
O719300-1,O719300,P10272,1,29.91,0.0,30.05
O719300-2,O719300,P10177,1,10.89,0.0,11.03
O719301-1,O719301,P10197,2,51.01,0.05,49.34
O719301-2,O719301,P10250,2,46.32,0.1,42.15
O719302-1,O719302,P10216,1,21.08,0.0,21.3
O719302-2,O719302,P10221,1,53.27,0.05,50.64
O719302-3,O719302,P10362,1,6.01,0.1,5.33
O719302-4,O719302,P10191,1,89.49,0.05,85.58
O719303-1,O719303,P10376,1,28.54,0.0,28.16
O719303-2,O719303,P10209,1,28.68,0.0,29.2
O719303-3,O719303,P10146,1,24.08,0.1,22.1
O719304-1,O719304,P10118,1,19.26,0.0,19.39
O719304-2,O719304,P10145,1,43.64,0.0,43.72
O719304-3,O719304,P10298,2,18.45,0.0,18.59
O719304-4,O719304,P10426,1,24.45,0.0,24.64
O719305-1,O719305,P10039,1,12.34,0.05,11.94
O719305-2,O719305,P10181,1,9.23,0.2,7.4
O719305-3,O719305,P10376,1,28.54,0.2,22.99
O719305-4,O719305,P10026,1,36.59,0.15,31.7
O719306-1,O719306,P10295,1,8.09,0.1,7.17
O719306-2,O719306,P10276,1,17.07,0.2,13.64
O719307-1,O719307,P10154,1,8.26,0.2,6.66
O719307-2,O719307,P10442,1,18.07,0.0,18.26
O719308-1,O719308,P10401,1,19.02,0.1,17.07
O719309-1,O719309,P10108,1,28.87,0.0,29.04
O719309-2,O719309,P10012,1,42.21,0.0,41.51
O719310-1,O719310,P10074,1,40.42,0.1,36.89
O719310-2,O719310,P10245,3,44.07,0.1,39.07
O719310-3,O719310,P10285,1,10.52,0.15,8.81
O719311-1,O719311,P10187,1,16.43,0.0,16.73
O719312-1,O719312,P10340,1,8.79,0.1,7.84
O719312-2,O719312,P10299,1,15.99,0.15,13.48
O719313-1,O719313,P10430,1,22.0,0.0,22.39
O719313-2,O719313,P10039,1,12.34,0.0,12.18
O719314-1,O719314,P10333,1,20.96,0.0,20.68
O719315-1,O719315,P10295,1,8.09,0.1,7.2
O719316-1,O719316,P10094,1,31.45,0.0,31.41
O719316-2,O719316,P10361,3,22.6,0.0,22.7
O719316-3,O719316,P10254,1,13.79,0.0,13.79
O719316-4,O719316,P10265,2,10.47,0.0,10.52
O719317-1,O719317,P10153,1,10.85,0.15,9.06
O719317-2,O719317,P10064,2,21.21,0.05,20.15
O719318-1,O719318,P10435,1,19.26,0.0,19.53
O719318-2,O719318,P10281,1,23.78,0.0,23.63
O719319-1,O719319,P10285,1,10.52,0.1,9.65
O719319-2,O719319,P10331,1,5.6,0.1,4.94
O719319-3,O719319,P10018,1,17.3,0.05,16.43
O719319-4,O719319,P10315,1,8.23,0.2,6.52
O719319-5,O719319,P10200,1,30.74,0.05,29.7
O719320-1,O719320,P10099,1,24.92,0.15,21.09
O719321-1,O719321,P10281,1,23.78,0.0,23.67
O719322-1,O719322,P10437,2,98.64,0.2,79.13
O719322-2,O719322,P10236,1,27.04,0.15,22.54
O719323-1,O719323,P10015,1,27.09,0.0,27.2
O719324-1,O719324,P10162,2,38.37,0.0,38.72
O719324-2,O719324,P10401,1,19.02,0.1,17.06
O719325-1,O719325,P10210,1,26.49,0.0,26.2
O719326-1,O719326,P10106,3,47.59,0.0,48.36
O719327-1,O719327,P10093,1,8.84,0.0,8.98
O719328-1,O719328,P10331,1,5.6,0.0,5.62
O719328-2,O719328,P10033,1,10.19,0.1,9.12
O719329-1,O719329,P10212,1,19.44,0.0,19.27
O719329-2,O719329,P10191,1,89.49,0.0,87.88
O719330-1,O719330,P10447,1,20.73,0.0,20.9
O719331-1,O719331,P10090,2,29.7,0.0,29.74
O719332-1,O719332,P10414,2,12.2,0.2,9.86
O719333-1,O719333,P10090,1,29.7,0.1,26.62
O719334-1,O719334,P10287,2,30.66,0.0,31.05
O719335-1,O719335,P10013,1,16.01,0.0,16.3
O719335-2,O719335,P10346,3,19.54,0.0,19.92
O719336-1,O719336,P10199,3,20.99,0.0,21.23
O719337-1,O719337,P10183,2,37.94,0.0,38.68
O719337-2,O719337,P10066,1,31.97,0.0,31.73
O719338-1,O719338,P10301,2,13.47,0.05,13.03
O719338-2,O719338,P10128,3,37.56,0.1,34.12
O719339-1,O719339,P10104,1,32.75,0.0,32.67
O719339-2,O719339,P10218,1,16.56,0.2,13.15
O719340-1,O719340,P10141,2,22.07,0.1,19.79
O719340-2,O719340,P10185,1,28.07,0.2,22.01
O719341-1,O719341,P10186,1,26.03,0.05,25.04
O719342-1,O719342,P10091,2,17.76,0.0,18.08
O719342-2,O719342,P10145,2,43.64,0.0,42.95
O719343-1,O719343,P10163,1,10.85,0.0,10.92
O719344-1,O719344,P10341,1,5.78,0.0,5.86
O719344-2,O719344,P10356,1,23.78,0.0,24.0
O719345-1,O719345,P10241,2,21.38,0.0,21.5
O719346-1,O719346,P10275,2,8.93,0.05,8.45
O719346-2,O719346,P10337,2,31.67,0.2,24.97
O719347-1,O719347,P10058,1,23.66,0.0,24.08
O719347-2,O719347,P10240,2,7.87,0.0,8.02
O719347-3,O719347,P10240,1,7.87,0.0,7.86
O719347-4,O719347,P10049,1,15.96,0.0,15.76
O719348-1,O719348,P10125,2,46.62,0.15,39.16
O719349-1,O719349,P10099,2,24.92,0.0,24.6
O719350-1,O719350,P10083,1,18.72,0.2,14.69
O719350-2,O719350,P10002,2,39.16,0.0,39.12
O719350-3,O719350,P10093,1,8.84,0.1,7.87
O719351-1,O719351,P10189,1,30.83,0.0,31.3
O719351-2,O719351,P10070,2,27.84,0.0,28.05
O719352-1,O719352,P10214,1,12.7,0.0,12.87
O719352-2,O719352,P10210,1,26.49,0.0,26.24
O719353-1,O719353,P10173,1,60.55,0.0,59.76
O719353-2,O719353,P10229,1,24.01,0.2,19.22
O719354-1,O719354,P10157,2,9.4,0.0,9.52
O719355-1,O719355,P10331,1,5.6,0.2,4.43
O719355-2,O719355,P10376,1,28.54,0.1,25.55
O719356-1,O719356,P10447,1,20.73,0.2,16.84
O719356-2,O719356,P10394,1,11.97,0.1,10.59
O719356-3,O719356,P10200,1,30.74,0.2,24.8
O719357-1,O719357,P10319,2,41.02,0.1,37.26
O719357-2,O719357,P10396,2,15.85,0.0,15.66
O719358-1,O719358,P10180,1,20.7,0.0,21.06
O719358-2,O719358,P10264,1,23.34,0.0,23.71
O719359-1,O719359,P10143,1,32.46,0.15,27.95
O719359-2,O719359,P10183,1,37.94,0.05,36.43
O719360-1,O719360,P10449,1,14.23,0.1,13.04
O719361-1,O719361,P10406,2,27.63,0.0,27.91
O719361-2,O719361,P10142,1,37.74,0.0,37.55
O719361-3,O719361,P10174,1,26.26,0.0,26.01
O719362-1,O719362,P10001,1,74.17,0.0,72.82
O719363-1,O719363,P10010,2,18.23,0.0,18.32
O719363-2,O719363,P10399,1,42.17,0.0,42.92
O719364-1,O719364,P10303,1,8.48,0.0,8.36
O719365-1,O719365,P10381,1,14.26,0.0,14.22
O719365-2,O719365,P10420,2,30.68,0.0,31.12
O719366-1,O719366,P10365,1,25.56,0.0,25.39
O719366-2,O719366,P10165,3,8.69,0.0,8.6
O719366-3,O719366,P10007,2,27.64,0.0,27.88
O719366-4,O719366,P10227,1,17.46,0.0,17.67
O719366-5,O719366,P10372,2,35.35,0.0,35.74
O719367-1,O719367,P10140,1,21.97,0.0,21.86
O719367-2,O719367,P10345,3,34.0,0.2,26.68
O719368-1,O719368,P10264,2,23.34,0.0,23.1
O719369-1,O719369,P10304,1,35.5,0.0,35.06
O719370-1,O719370,P10044,3,47.24,0.0,47.78
O719371-1,O719371,P10162,1,38.37,0.15,32.12
O719372-1,O719372,P10230,3,37.06,0.0,37.65
O719373-1,O719373,P10275,2,8.93,0.0,8.92
O719374-1,O719374,P10349,1,7.1,0.15,5.93
O719375-1,O719375,P10101,1,30.53,0.0,30.95
O719375-2,O719375,P10317,1,27.12,0.0,27.09
O719375-3,O719375,P10414,1,12.2,0.0,12.4
O719375-4,O719375,P10406,1,27.63,0.0,27.74
O719376-1,O719376,P10228,1,14.13,0.05,13.55
O719377-1,O719377,P10448,3,8.7,0.15,7.28
O719378-1,O719378,P10222,1,63.32,0.0,62.35
O719379-1,O719379,P10164,1,15.8,0.0,16.08
O719379-2,O719379,P10127,1,41.08,0.0,41.14
O719380-1,O719380,P10254,1,13.79,0.0,13.83
O719380-2,O719380,P10351,1,16.71,0.2,13.35
O719380-3,O719380,P10329,2,9.49,0.0,9.39
O719380-4,O719380,P10091,2,17.76,0.1,16.08
O719380-5,O719380,P10347,2,33.76,0.05,31.72
O719381-1,O719381,P10308,1,48.65,0.0,48.07
O719382-1,O719382,P10125,1,46.62,0.15,39.37
O719383-1,O719383,P10190,1,12.46,0.1,11.3
O719383-2,O719383,P10063,1,16.11,0.05,15.01
O719383-3,O719383,P10340,1,8.79,0.05,8.42
O719383-4,O719383,P10168,1,22.23,0.1,19.74
O719384-1,O719384,P10062,1,17.43,0.1,15.76
O719384-2,O719384,P10156,1,40.12,0.1,35.79
O719385-1,O719385,P10361,1,22.6,0.0,22.64
O719386-1,O719386,P10150,1,35.08,0.0,35.21
O719387-1,O719387,P10038,1,18.36,0.0,18.58
O719387-2,O719387,P10303,2,8.48,0.0,8.61
O719387-3,O719387,P10234,1,36.88,0.0,36.56
O719388-1,O719388,P10255,1,17.69,0.15,15.29
O719389-1,O719389,P10310,1,23.18,0.15,19.49
O719389-2,O719389,P10007,2,27.64,0.2,21.77
O719390-1,O719390,P10249,1,22.38,0.05,21.24
O719391-1,O719391,P10107,1,13.62,0.0,13.43
O719391-2,O719391,P10048,1,19.69,0.0,20.08
O719391-3,O719391,P10025,1,25.26,0.0,25.28
O719391-4,O719391,P10447,1,20.73,0.0,20.84
O719392-1,O719392,P10124,1,10.79,0.05,10.24
O719392-2,O719392,P10115,3,10.53,0.15,8.85
O719393-1,O719393,P10291,1,25.29,0.05,23.58
O719394-1,O719394,P10040,1,20.65,0.0,21.0
O719395-1,O719395,P10227,2,17.46,0.15,14.88
O719395-2,O719395,P10157,1,9.4,0.0,9.29
O719396-1,O719396,P10151,1,32.55,0.0,32.78
O719396-2,O719396,P10362,1,6.01,0.0,5.9
O719397-1,O719397,P10080,1,25.0,0.0,24.75
O719397-2,O719397,P10245,1,44.07,0.0,43.34
O719398-1,O719398,P10427,1,10.92,0.0,11.02
O719398-2,O719398,P10275,1,8.93,0.0,8.88
O719398-3,O719398,P10439,1,17.62,0.0,17.7
O719399-1,O719399,P10284,2,9.25,0.15,7.89
O719400-1,O719400,P10184,1,18.48,0.0,18.35
O719401-1,O719401,P10417,2,31.52,0.2,25.68
O719402-1,O719402,P10120,2,11.67,0.0,11.7
O719403-1,O719403,P10268,1,13.82,0.0,13.87
O719403-2,O719403,P10228,1,14.13,0.0,14.3
O719403-3,O719403,P10347,1,33.76,0.0,34.24
O719404-1,O719404,P10001,1,74.17,0.0,74.21
O719404-2,O719404,P10125,1,46.62,0.0,46.75
O719404-3,O719404,P10245,1,44.07,0.0,44.3
O719405-1,O719405,P10238,1,30.55,0.0,30.56
O719406-1,O719406,P10211,1,36.36,0.1,33.24
O719406-2,O719406,P10091,2,17.76,0.05,17.2
O719407-1,O719407,P10102,1,11.91,0.0,11.97
O719408-1,O719408,P10259,3,20.63,0.0,20.74
O719408-2,O719408,P10083,1,18.72,0.0,18.37
O719409-1,O719409,P10317,1,27.12,0.2,22.08
O719410-1,O719410,P10360,1,12.59,0.05,12.02
O719411-1,O719411,P10262,2,22.71,0.0,22.3
O719412-1,O719412,P10188,1,18.74,0.2,15.0
O719412-2,O719412,P10382,3,28.61,0.2,23.23
O719412-3,O719412,P10131,1,12.84,0.05,12.05
O719413-1,O719413,P10348,1,38.22,0.0,38.12
O719414-1,O719414,P10131,1,12.84,0.15,10.78
O719415-1,O719415,P10255,3,17.69,0.0,17.59
O719415-2,O719415,P10026,1,36.59,0.0,37.32
O719415-3,O719415,P10335,1,24.61,0.0,24.16
O719416-1,O719416,P10261,1,15.72,0.2,12.4
O719416-2,O719416,P10338,2,26.23,0.2,21.34
O719417-1,O719417,P10126,1,29.59,0.0,29.52
O719417-2,O719417,P10176,1,24.38,0.0,24.68
O719418-1,O719418,P10074,1,40.42,0.0,40.72
O719419-1,O719419,P10004,1,15.19,0.0,15.43
O719419-2,O719419,P10269,1,19.37,0.0,19.12
O719419-3,O719419,P10191,1,89.49,0.0,91.08
O719419-4,O719419,P10277,1,25.91,0.0,25.88
O719419-5,O719419,P10199,2,20.99,0.0,21.05
O719420-1,O719420,P10135,1,13.89,0.0,13.91
O719420-2,O719420,P10035,2,14.18,0.0,14.32
O719421-1,O719421,P10438,2,28.3,0.0,28.32
O719421-2,O719421,P10172,3,29.83,0.0,29.41
O719422-1,O719422,P10328,1,34.47,0.0,34.19
O719422-2,O719422,P10411,1,19.63,0.0,19.66
O719422-3,O719422,P10226,1,24.54,0.0,24.5
O719422-4,O719422,P10221,1,53.27,0.0,52.43
O719423-1,O719423,P10402,3,20.33,0.15,17.48
O719424-1,O719424,P10337,2,31.67,0.1,28.63
O719425-1,O719425,P10119,1,14.38,0.0,14.65
O719426-1,O719426,P10098,1,28.5,0.0,28.17
O719426-2,O719426,P10200,1,30.74,0.0,30.44
O719426-3,O719426,P10424,2,37.45,0.0,37.99
O719427-1,O719427,P10334,2,27.62,0.15,23.35
O719428-1,O719428,P10309,1,13.63,0.05,12.88
O719429-1,O719429,P10048,1,19.69,0.0,19.85
O719430-1,O719430,P10197,3,51.01,0.1,46.75
O719430-2,O719430,P10155,1,6.92,0.2,5.48
O719431-1,O719431,P10370,1,38.12,0.05,35.58
O719432-1,O719432,P10308,3,48.65,0.0,48.73
O719432-2,O719432,P10365,1,25.56,0.0,25.89
O719432-3,O719432,P10244,1,16.57,0.0,16.46
O719432-4,O719432,P10073,2,27.92,0.0,27.61
O719432-5,O719432,P10131,2,12.84,0.0,12.97
O719433-1,O719433,P10041,1,36.05,0.05,34.51
O719434-1,O719434,P10435,1,19.26,0.1,17.38
O719435-1,O719435,P10037,1,8.62,0.0,8.64
O719435-2,O719435,P10138,1,21.2,0.0,21.35
O719435-3,O719435,P10282,3,42.74,0.0,43.43
O719436-1,O719436,P10255,1,17.69,0.05,16.59
O719437-1,O719437,P10328,1,34.47,0.0,34.16
O719438-1,O719438,P10261,2,15.72,0.0,15.99
O719439-1,O719439,P10099,2,24.92,0.0,25.14
O719440-1,O719440,P10397,1,14.64,0.1,13.35
O719441-1,O719441,P10136,1,10.08,0.0,10.01
O719441-2,O719441,P10429,2,11.57,0.0,11.4
O719441-3,O719441,P10195,1,12.75,0.0,12.55
O719442-1,O719442,P10316,1,24.62,0.0,24.84
O719442-2,O719442,P10441,3,19.63,0.0,19.7
O719442-3,O719442,P10015,1,27.09,0.0,27.15
O719442-4,O719442,P10328,1,34.47,0.0,35.09
O719442-5,O719442,P10218,1,16.56,0.0,16.32
O719443-1,O719443,P10428,1,29.42,0.0,28.95
O719444-1,O719444,P10440,1,12.38,0.0,12.6
O719444-2,O719444,P10299,1,15.99,0.0,16.06
O719444-3,O719444,P10254,1,13.79,0.0,14.06
O719444-4,O719444,P10034,1,18.93,0.0,18.99
O719445-1,O719445,P10023,1,14.24,0.2,11.49
O719445-2,O719445,P10183,2,37.94,0.2,30.04
O719446-1,O719446,P10281,1,23.78,0.15,20.54
O719446-2,O719446,P10170,1,12.04,0.15,10.34
O719446-3,O719446,P10082,2,13.85,0.1,12.64
O719447-1,O719447,P10085,1,39.84,0.0,40.15
O719448-1,O719448,P10195,3,12.75,0.0,12.83
O719449-1,O719449,P10335,3,24.61,0.0,24.79
O719450-1,O719450,P10174,1,26.26,0.0,26.08
O719450-2,O719450,P10252,1,12.33,0.0,12.34
O719451-1,O719451,P10217,1,12.64,0.0,12.57
O719452-1,O719452,P10370,1,38.12,0.0,38.67
O719452-2,O719452,P10223,1,28.62,0.0,28.38
O719453-1,O719453,P10099,3,24.92,0.0,25.24
O719454-1,O719454,P10005,1,10.06,0.0,9.95
O719455-1,O719455,P10078,1,42.25,0.0,41.59
O719455-2,O719455,P10034,2,18.93,0.0,19.16
O719455-3,O719455,P10332,1,16.62,0.0,16.48
O719456-1,O719456,P10007,1,27.64,0.0,27.16
O719457-1,O719457,P10005,2,10.06,0.0,10.19
O719457-2,O719457,P10036,1,11.09,0.0,11.16
O719457-3,O719457,P10378,1,14.5,0.0,14.4
O719458-1,O719458,P10439,1,17.62,0.0,17.59
O719459-1,O719459,P10447,1,20.73,0.1,18.58
O719459-2,O719459,P10438,1,28.3,0.0,27.81
O719459-3,O719459,P10381,1,14.26,0.15,11.97
O719459-4,O719459,P10071,2,16.49,0.05,15.72
O719459-5,O719459,P10057,1,5.3,0.05,5.1
O719460-1,O719460,P10072,1,15.73,0.1,13.96
O719461-1,O719461,P10026,1,36.59,0.0,36.27
O719462-1,O719462,P10211,1,36.36,0.0,35.68
O719463-1,O719463,P10019,2,23.11,0.05,22.06
O719463-2,O719463,P10263,1,5.26,0.0,5.25
O719464-1,O719464,P10000,2,35.45,0.05,33.83
O719465-1,O719465,P10004,1,15.19,0.0,14.94
O719466-1,O719466,P10201,1,57.85,0.0,58.0
O719466-2,O719466,P10298,2,18.45,0.0,18.27
O719466-3,O719466,P10418,1,7.96,0.0,7.98
O719467-1,O719467,P10120,2,11.67,0.0,11.5
O719467-2,O719467,P10040,1,20.65,0.0,20.6
O719468-1,O719468,P10236,1,27.04,0.1,24.11
O719468-2,O719468,P10418,1,7.96,0.2,6.49
O719468-3,O719468,P10143,1,32.46,0.0,32.73
O719469-1,O719469,P10412,1,18.33,0.0,18.48
O719470-1,O719470,P10271,1,28.22,0.0,28.15
O719470-2,O719470,P10228,1,14.13,0.0,13.99
O719471-1,O719471,P10142,1,37.74,0.0,37.93
O719471-2,O719471,P10338,2,26.23,0.0,26.21
O719472-1,O719472,P10321,2,10.71,0.0,10.61
O719472-2,O719472,P10090,1,29.7,0.05,28.38
O719472-3,O719472,P10208,2,25.39,0.0,25.62
O719473-1,O719473,P10096,2,14.09,0.0,14.07
O719473-2,O719473,P10146,3,24.08,0.0,23.9
O719474-1,O719474,P10357,1,20.3,0.0,20.44
O719475-1,O719475,P10071,1,16.49,0.05,15.4
O719475-2,O719475,P10006,1,48.82,0.2,39.49
O719475-3,O719475,P10412,2,18.33,0.15,15.55
O719475-4,O719475,P10292,1,22.85,0.1,20.22
O719475-5,O719475,P10235,1,14.67,0.15,12.44
O719476-1,O719476,P10251,1,8.95,0.05,8.6
O719477-1,O719477,P10058,1,23.66,0.0,23.4
O719478-1,O719478,P10088,1,20.45,0.05,19.68
O719478-2,O719478,P10222,1,63.32,0.15,54.26
O719479-1,O719479,P10383,2,18.39,0.0,18.5
O719480-1,O719480,P10091,1,17.76,0.0,17.49
O719481-1,O719481,P10008,2,57.83,0.0,57.71
O719482-1,O719482,P10090,1,29.7,0.05,27.85
O719482-2,O719482,P10070,1,27.84,0.15,24.12
O719483-1,O719483,P10108,2,28.87,0.0,28.57
O719483-2,O719483,P10347,1,33.76,0.0,33.09
O719484-1,O719484,P10039,3,12.34,0.0,12.32
O719484-2,O719484,P10202,1,18.28,0.0,18.5
O719485-1,O719485,P10348,1,38.22,0.05,36.15
O719486-1,O719486,P10121,1,36.12,0.0,36.07
O719487-1,O719487,P10021,2,27.83,0.2,21.91
O719487-2,O719487,P10098,1,28.5,0.1,25.42
O719488-1,O719488,P10121,2,36.12,0.15,30.64
O719489-1,O719489,P10389,1,13.0,0.0,12.91
O719490-1,O719490,P10047,2,19.69,0.0,19.47
O719490-2,O719490,P10212,1,19.44,0.0,19.75
O719490-3,O719490,P10238,2,30.55,0.0,29.95
O719490-4,O719490,P10400,1,20.64,0.0,20.88
O719491-1,O719491,P10344,1,17.08,0.0,17.1
O719491-2,O719491,P10296,1,31.99,0.0,31.5
O719491-3,O719491,P10236,2,27.04,0.0,26.55
O719491-4,O719491,P10309,1,13.63,0.0,13.56
O719492-1,O719492,P10360,2,12.59,0.0,12.37
O719492-2,O719492,P10140,1,21.97,0.0,21.54
O719493-1,O719493,P10298,1,18.45,0.0,18.78
O719493-2,O719493,P10205,1,23.02,0.0,22.75
O719493-3,O719493,P10205,2,23.02,0.0,22.98
O719494-1,O719494,P10215,1,36.61,0.0,36.45
O719494-2,O719494,P10283,1,11.6,0.1,10.29
O719494-3,O719494,P10200,1,30.74,0.2,24.98
O719494-4,O719494,P10424,2,37.45,0.15,31.24
O719495-1,O719495,P10026,1,36.59,0.0,36.76
O719495-2,O719495,P10020,1,15.32,0.0,15.51
O719496-1,O719496,P10194,2,12.98,0.0,12.73
O719496-2,O719496,P10022,3,24.36,0.0,24.25
O719497-1,O719497,P10276,1,17.07,0.0,17.05
O719498-1,O719498,P10172,1,29.83,0.0,29.86
O719499-1,O719499,P10344,1,17.08,0.0,16.75
O719500-1,O719500,P10031,1,11.71,0.0,11.52
O719501-1,O719501,P10241,2,21.38,0.0,21.06
O719501-2,O719501,P10150,2,35.08,0.0,34.49
O719502-1,O719502,P10436,1,30.93,0.2,24.46
O719502-2,O719502,P10187,1,16.43,0.05,15.74
O719503-1,O719503,P10367,2,18.86,0.0,18.53
O719503-2,O719503,P10127,3,41.08,0.0,40.48
O719504-1,O719504,P10440,3,12.38,0.15,10.56
O719504-2,O719504,P10221,2,53.27,0.05,50.8
O719504-3,O719504,P10146,3,24.08,0.15,20.87
O719505-1,O719505,P10118,1,19.26,0.0,18.88
O719506-1,O719506,P10084,2,26.31,0.2,21.17
O719507-1,O719507,P10235,1,14.67,0.0,14.62
O719508-1,O719508,P10253,1,44.91,0.15,37.55
O719508-2,O719508,P10183,2,37.94,0.1,33.62
O719509-1,O719509,P10284,1,9.25,0.0,9.39
O719510-1,O719510,P10339,1,31.26,0.0,31.24
O719511-1,O719511,P10440,1,12.38,0.0,12.3
O719512-1,O719512,P10314,2,11.88,0.0,11.76
O719512-2,O719512,P10218,1,16.56,0.0,16.61
O719513-1,O719513,P10195,2,12.75,0.0,12.58
O719514-1,O719514,P10386,1,32.71,0.0,32.82
O719515-1,O719515,P10020,1,15.32,0.15,13.16
O719515-2,O719515,P10214,3,12.7,0.1,11.33
O719516-1,O719516,P10328,1,34.47,0.0,35.11
O719517-1,O719517,P10289,2,94.21,0.0,96.04
O719518-1,O719518,P10089,1,14.4,0.05,13.77
O719519-1,O719519,P10370,1,38.12,0.0,38.33
O719519-2,O719519,P10297,1,5.2,0.0,5.26
O719519-3,O719519,P10115,1,10.53,0.0,10.74
O719520-1,O719520,P10317,1,27.12,0.0,26.59
O719521-1,O719521,P10176,1,24.38,0.0,23.98
O719521-2,O719521,P10139,2,6.18,0.0,6.09
O719522-1,O719522,P10074,1,40.42,0.05,38.37
O719522-2,O719522,P10239,2,11.41,0.05,10.64
O719523-1,O719523,P10277,1,25.91,0.0,25.71
O719524-1,O719524,P10078,1,42.25,0.0,42.97
O719525-1,O719525,P10360,2,12.59,0.0,12.41
O719526-1,O719526,P10211,1,36.36,0.0,35.78
O719526-2,O719526,P10396,1,15.85,0.0,16.12
O719527-1,O719527,P10047,1,19.69,0.0,19.44
O719528-1,O719528,P10191,1,89.49,0.0,89.49
O719529-1,O719529,P10269,1,19.37,0.2,15.73
O719529-2,O719529,P10083,1,18.72,0.1,16.85
O719529-3,O719529,P10194,1,12.98,0.05,12.36
O719530-1,O719530,P10443,2,39.42,0.0,38.79
O719530-2,O719530,P10105,1,35.14,0.0,35.45
O719530-3,O719530,P10392,1,33.09,0.0,32.85
O719531-1,O719531,P10344,1,17.08,0.0,17.33
O719532-1,O719532,P10015,2,27.09,0.2,21.28
O719533-1,O719533,P10206,1,17.37,0.0,17.56
O719534-1,O719534,P10334,1,27.62,0.15,23.38
O719535-1,O719535,P10089,1,14.4,0.0,14.13
O719536-1,O719536,P10062,2,17.43,0.0,17.61
O719537-1,O719537,P10086,3,34.5,0.0,34.36
O719537-2,O719537,P10082,2,13.85,0.0,14.09
O719538-1,O719538,P10276,1,17.07,0.0,17.27
