refund_id,order_id,order_item_id,refund_ts,refund_amount,refund_reason
RA05Q6Y9S67,O719170,O719170-2,2025-12-31 17:23:32,8.88,return
RCUI26MGFVE,O719171,O719171-1,2025-06-12 20:56:59,4.1,cancel
RZADGSZ14H6,O719207,O719207-1,2025-06-13 09:47:35,26.74,return
RGPIXBWY1DV,O719207,O719207-3,2025-06-15 09:47:35,9.76,return
RR8QA3QBH94,O719217,O719217-1,2025-02-02 14:12:42,24.34,return
R2O7M0RYJJL,O719217,O719217-3,2025-02-08 14:12:42,10.12,return
RCQ0024DCJY,O719218,O719218-1,2025-07-12 00:07:27,19.7,return
RJYG0F0RVRR,O719218,O719218-2,2025-07-08 00:07:27,17.74,return
RWTFTCRRICG,O719247,O719247-1,2025-09-05 21:14:07,33.92,cancel
RI6KUZNQJ78,O719251,O719251-1,2025-10-11 12:50:32,27.06,cancel
RWRI9TE7SU1,O719269,O719269-1,2025-06-11 18:59:14,35.99,return
RGSVVEEN4AT,O719269,O719269-2,2025-06-21 18:59:14,12.52,return
RGZZLMBMZCB,O719295,O719295-1,2025-01-22 06:41:04,120.87,return
RKFHF3KP5KG,O719309,O719309-2,2025-04-14 16:24:59,41.42,return
RRY0MLBT8BP,O719324,O719324-1,2025-03-20 15:16:56,39.84,cancel
R3PFXFQ0GQY,O719339,O719339-1,2025-05-22 01:17:22,16.78,cancel
RXHJ6TSFSVE,O719339,O719339-2,2025-05-21 04:17:22,7.56,cancel
RJBPVHQ8RS1,O719340,O719340-2,2025-10-19 02:37:28,12.5,cancel
RS8GGT4LLIR,O719347,O719347-4,2026-01-10 10:10:26,12.75,return
R93SPKI7I9Y,O719354,O719354-1,2025-11-23 08:58:52,11.55,cancel
RSBMMD71SB0,O719371,O719371-1,2025-12-10 14:11:37,24.86,return
RGOJF9HMMAJ,O719404,O719404-2,2025-05-20 13:23:40,41.79,return
REAVZ5ITNKP,O719404,O719404-3,2025-05-30 13:23:40,43.22,return
RDLWRWVNMAY,O719423,O719423-1,2025-10-17 15:06:01,44.08,return
RED6A56074V,O719441,O719441-3,2025-04-15 09:04:32,2.61,cancel
RD2CTU632E2,O719478,O719478-1,2025-04-16 16:35:44,16.92,return
RPFLN284BVW,O719478,O719478-2,2025-04-09 16:35:44,52.09,return
RGZB0J9Q9J5,O719514,O719514-1,2025-10-17 09:33:45,25.28,return
RQ0ELIFV25Y,O719522,O719522-1,2025-10-20 01:47:17,37.51,return
RBSO0NLO7JE,O719522,O719522-2,2025-10-19 01:47:17,19.8,return
RH4Q40LW9YZ,O719529,O719529-1,2025-05-22 06:37:16,5.36,cancel
RT8X7W5ZLO6,O719529,O719529-2,2025-05-23 15:37:16,11.75,cancel
R0D1N0D6877,O719529,O719529-3,2025-05-23 02:37:16,7.6,cancel
RL61LEWLVN8,O719550,O719550-1,2025-07-10 19:13:42,58.52,return
RWH56P447PY,O719574,O719574-1,2025-12-08 11:51:23,38.21,return
R23GWNAHG39,O719595,O719595-1,2025-07-29 01:35:40,18.67,return
RDQ3TQV1GZ4,O719601,O719601-1,2025-12-11 19:37:06,43.69,return
RHY4H8D6549,O719601,O719601-2,2025-12-16 19:37:06,8.34,return
RLLO5FGUM3D,O719626,O719626-1,2025-12-15 08:00:26,5.69,cancel
R6KHWBFA7S1,O719676,O719676-2,2025-03-03 21:25:45,51.0,return
RPXP9UK6DYS,O719679,O719679-1,2025-04-22 15:08:45,3.14,cancel
RICX7IX9DDC,O719697,O719697-1,2025-07-18 11:40:56,61.27,return
RRACPR6DFUT,O719697,O719697-2,2025-07-13 11:40:56,9.98,return
R77E6ZC2CBM,O719697,O719697-3,2025-07-12 11:40:56,50.33,return
RL6TOSB9R40,O719715,O719715-1,2025-10-01 21:30:35,12.1,return
R8W3LUV1BXB,O719715,O719715-2,2025-10-08 21:30:35,24.55,return
RYZCH8S7EC0,O719752,O719752-1,2025-05-13 20:41:42,23.93,return
R5O0GR7SG72,O719777,O719777-1,2025-07-16 06:49:31,15.49,return
RGLNAX0R7LK,O719777,O719777-2,2025-07-08 06:49:31,12.24,return
RQV73FMLS7B,O719789,O719789-1,2025-03-11 06:26:21,7.09,return
RZLJ2A5GBSB,O719795,O719795-1,2025-01-10 12:21:50,14.09,cancel
RNPTCI48PTL,O719797,O719797-1,2025-02-24 19:44:21,32.49,return
R2X5I96X17L,O719801,O719801-1,2025-09-09 01:52:21,14.45,return
RMTMMVLLMBO,O719801,O719801-3,2025-08-27 01:52:21,27.78,return
RWAAMN6FEBN,O719801,O719801-4,2025-08-30 01:52:21,24.38,return
RZHPIFPAD9U,O719823,O719823-1,2025-12-19 11:13:10,20.39,return
R6HIO08AKFW,O719825,O719825-3,2025-04-05 09:46:22,20.71,cancel
R15CLMML0QB,O719829,O719829-1,2025-02-25 02:21:36,18.33,return
RDM00LD1ZC0,O719846,O719846-1,2025-01-25 05:05:43,34.63,return
R4XJT04UFAI,O719846,O719846-2,2025-01-19 05:05:43,30.11,return
R6M5OUNZPGB,O719853,O719853-1,2025-01-12 08:04:36,17.41,cancel
RN53EBW9A8Z,O719857,O719857-1,2025-12-10 18:14:23,6.11,cancel
R891CE8VTOJ,O719857,O719857-2,2025-12-10 23:14:23,20.71,cancel
R99LUDIE5O1,O719872,O719872-1,2025-01-24 01:49:09,53.59,return
RNBNEMO0RZ0,O719872,O719872-2,2025-01-04 01:49:09,31.92,return
RU9FYB9CU1B,O719880,O719880-1,2025-04-23 06:55:58,20.95,return
RZS2G8EFMZA,O719880,O719880-2,2025-04-30 06:55:58,6.5,return
RRUK8SVGKFR,O719886,O719886-1,2025-03-04 07:50:49,12.23,return
RFIPJRWPOFH,O719900,O719900-1,2025-06-21 13:48:02,44.18,return
RVNADPTKEFE,O719912,O719912-2,2025-04-03 18:56:50,23.75,return
RA0U35QMNIV,O719918,O719918-1,2025-03-13 04:28:39,22.67,return
R2466KMK3FH,O719918,O719918-2,2025-02-27 04:28:39,29.83,return
RKXEE7EDUWQ,O719936,O719936-1,2025-10-11 08:37:05,44.95,return
RJYHV93AXDI,O719958,O719958-2,2025-04-28 15:45:35,11.89,cancel
RHAAVFD61LM,O719968,O719968-1,2025-09-22 20:02:13,13.5,return
RZTXYNGI6QJ,O719972,O719972-1,2025-12-16 01:06:41,11.34,return
RL1NXR80OUW,O719972,O719972-2,2025-12-27 01:06:41,19.27,return
R1GBMBT04TS,O719972,O719972-3,2025-12-28 01:06:41,6.41,return
RZAH1E1U9JL,O719976,O719976-1,2025-08-29 21:37:26,13.23,return
RFQ1LNO2PWN,O719988,O719988-1,2025-11-02 02:32:38,25.64,return
R9LH6A6KQRU,O719990,O719990-1,2025-04-28 20:03:59,24.82,return
RUORSEKXLAB,O719990,O719990-2,2025-04-11 20:03:59,9.33,return
RTEQ98ZXLE6,O719990,O719990-3,2025-04-09 20:03:59,11.75,return
RGQDUXUL5M2,O719990,O719990-4,2025-04-10 20:03:59,17.86,return
RY3SJSZGH4K,O719993,O719993-1,2025-11-29 17:02:56,24.13,return
